"treat","village","treatXfemalerec","asset_after","asset_before","nondurable_expend_after","nondurable_expend_before","total_rev_after","total_rev_before","food_security_after","food_security_before","health_index_after","health_index_before","ed_index_after","ed_index_before","psy_index_after","psy_index_before","treatXlarge","treatXmonthlyXsmall"
1,55,1,1114.53527832031,137.310821533203,195.254058837891,189.924362182617,9.60922241210938,0.934229910373688,-0.890435814857483,-0.581738352775574,-1.21683979034424,-0.594969689846039,0.068980485200882,0.267402559518814,-0.599461853504181,NA,1,0
0,73,0,52.3702583312988,52.9771957397461,78.560920715332,101.407981872559,2.40230560302734,7.48985433578491,-1.10032284259796,-1.43178498744965,0.500266134738922,-0.383250117301941,0.0709600001573563,0.0253602731972933,0.524822413921356,-1.68420779705048,0,0
0,73,0,211.828887939453,427.910858154297,77.018684387207,122.577453613281,6.0057635307312,10.6422138214111,0.430308371782303,-0.148067757487297,0.0304461997002363,-0.870796024799347,-0.666489362716675,0.25960311293602,NA,0.836233198642731,0,0
1,15,1,944.032409667969,277.192352294922,101.065757751465,213.721313476562,73.5639343261719,6.67307090759277,-0.0317351073026657,-0.0704218000173569,-0.877925872802734,2.15663623809814,-0.153605103492737,-0.144803449511528,0.631444811820984,-1.08867585659027,0,1
0,73,0,1258.91430664062,272.656585693359,39.8916168212891,132.65168762207,7.83952379226685,65.0304107666016,-0.504851877689362,-1.12421989440918,2.52292561531067,0.267578214406967,NA,NA,-1.49311327934265,0.0610577091574669,0,0
1,61,0,871.096496582031,431.288848876953,437.139129638672,94.386962890625,137.572021484375,20.7185516357422,0.912353098392487,-0.0401757471263409,1.15605747699738,2.15663623809814,1.04063987731934,-1.66493713855743,NA,NA,1,0
0,76,0,297.134979248047,606.770935058594,133.062942504883,172.212142944336,1.47341406345367,12.2063817977905,-3.09532356262207,-0.494646728038788,0.220898315310478,2.15663623809814,-0.4800144135952,-0.329914182424545,1.01838326454163,1.40801060199738,0,0
1,76,0,874.354553222656,270.981231689453,189.729919433594,207.934417724609,15.5455856323242,152.178039550781,0.950909972190857,0.507434248924255,-0.100562982261181,-0.815200448036194,-0.149850994348526,-0.187165796756744,0.106430023908615,-0.0614067502319813,0,0
0,139,0,774.643310546875,918.428833007812,228.419219970703,240.48600769043,73.9963531494141,678.282958984375,1.12010169029236,-0.755381941795349,0.628875613212585,-0.355211347341537,-0.489903211593628,0.279101669788361,0.447103559970856,0.253422319889069,0,0
0,76,0,176.534210205078,309.85546875,131.202102661133,133.768371582031,2.90945863723755,5.762864112854,1.32968437671661,0.37179234623909,1.04821527004242,-0.625572919845581,NA,NA,0.984080910682678,-0.273129224777222,0,0
1,74,0,1714.13952636719,61.9038619995117,116.647178649902,390.189697265625,35.2578353881836,68.9515075683594,-0.259729981422424,-1.30368614196777,0.354239851236343,0.489240705966949,0.294740200042725,0.425340712070465,0.827934622764587,1.06626689434052,1,0
1,73,0,985.915832519531,44.4216842651367,183.952163696289,159.073043823242,11.995512008667,15.153208732605,0.0659788548946381,0.211032688617706,0.352803915739059,-1.02634596824646,-0.299931615591049,-0.19342440366745,0.299850195646286,1.72315180301666,0,0
0,61,0,830.262451171875,115.310661315918,161.21565246582,62.8141899108887,107.43643951416,1.3346141576767,-0.288657307624817,-0.605927169322968,-0.347736269235611,1.76227760314941,0.673340737819672,NA,NA,NA,0,0
1,74,1,1301.95129394531,250.399658203125,90.5032424926758,256.435791015625,63.3728179931641,8.47479915618896,0.581074953079224,0.422543615102768,0.199502661824226,0.0156587306410074,-0.428203761577606,-0.354287326335907,-0.0104087293148041,1.88584697246552,0,1
0,74,0,276.316375732422,1237.56079101562,192.716766357422,244.301696777344,15.0864782333374,357.60986328125,0.0358531400561333,-0.826324284076691,-0.757332921028137,0.647867262363434,0.616833209991455,0.366845071315765,0.606303572654724,0.355884879827499,0,0
1,73,1,775.810180664062,679.605163574219,152.660415649414,512.779357910156,40.203914642334,154.513610839844,0.685989916324615,-2.94195103645325,-0.498004615306854,-1.1716343164444,-0.257921695709229,-0.210564032196999,-0.09392349421978,0.752314269542694,0,0
1,139,0,923.428771972656,2675.076171875,420.432037353516,520.390258789062,87.9777603149414,73.4384765625,0.86294686794281,0.47896546125412,0.471997797489166,-0.0187368486076593,0.475564360618591,0.25960311293602,0.103387616574764,-1.15270674228668,0,0
1,73,1,730.967163085938,65.2416610717773,75.7748184204102,53.1035385131836,1.3346141576767,6.1926097869873,0.496209383010864,-0.3350670337677,-1.54565441608429,-0.30389192700386,-1.73790860176086,0.191358223557472,1.37005984783173,0.0819572135806084,0,1
0,73,0,264.868591308594,181.787170410156,230.386825561523,258.671875,93.2748489379883,0.870168387889862,0.287970244884491,0.305646955966949,-0.129632562398911,0.202622845768929,0.419056802988052,-0.148412451148033,NA,NA,0,0
0,139,0,861.072814941406,148.942947387695,102.029350280762,235.357299804688,6.42216348648071,0,0.287412226200104,0.230230271816254,-0.327587813138962,-1.07640933990479,-0.687679648399353,-1.66493713855743,-1.42041039466858,0.931338787078857,0,0
1,74,1,571.727416992188,198.544219970703,372.404663085938,241.919784545898,20.7746047973633,198.027374267578,1.48022711277008,0.892168283462524,-0.447061836719513,-0.896282017230988,NA,0.191358223557472,0.670799970626831,-0.148995921015739,0,0
1,73,1,861.421936035156,102.178092956543,143.205627441406,106.822799682617,139.910278320312,67.5568313598633,-0.187053337693214,-1.87907993793488,-0.276378601789474,-0.611196279525757,0.715721428394318,-0.818039119243622,-0.524481058120728,-0.208567962050438,0,1
0,73,0,774.208618164062,81.0040893554688,99.935905456543,135.698318481445,6.48622465133667,8.9966344833374,-0.640804171562195,-2.18277931213379,-0.536386668682098,-1.03236305713654,-0.299931615591049,0.279101669788361,0.131746426224709,0.718307614326477,0,0
0,73,0,326.713562011719,1430.46801757812,252.322540283203,317.597351074219,15.5482549667358,293.513671875,-0.939654529094696,-1.46386635303497,0.134693950414658,0.214905083179474,4.14855527877808,3.60360288619995,-1.9875293970108,1.01457619667053,0,0
0,55,0,450.906768798828,518.082580566406,82.6968841552734,194.768997192383,11.3095207214355,27.6585445404053,-1.26076936721802,-0.573052167892456,0.774029314517975,1.70941579341888,-0.655187785625458,0.518933713436127,-0.0673974454402924,1.27586543560028,0,0
0,46,0,136.611099243164,112.450019836426,172.36311340332,88.6871109008789,26.7456684112549,32.1441841125488,0.440764993429184,-1.5719176530838,-1.10620856285095,2.15663623809814,0.475564360618591,0.296650350093842,2.25195980072021,-0.44288957118988,0,0
1,139,0,942.472412109375,781.656799316406,235.715744018555,177.501388549805,93.2361450195312,547.247863769531,0.523837685585022,0.946198642253876,0.595398366451263,-0.792731165885925,-0.0071694222278893,-0.141100481152534,-0.452152013778687,0.449824839830399,0,0
0,61,0,44.9038963317871,75.5251846313477,81.6421661376953,182.818481445312,2.80268979072571,2.03395199775696,-0.629454851150513,-0.663336396217346,-0.712785243988037,0.151845932006836,-0.164928942918777,-0.258681803941727,NA,0.677171051502228,0,0
1,139,0,2561.09106445312,573.681335449219,438.008544921875,153.608352661133,108.787063598633,75.6832962036133,0.953138113021851,-1.50257575511932,-0.746703207492828,-1.26472234725952,0.899370968341827,0.30542466044426,1.40584945678711,-0.0764026120305061,1,0
1,46,0,1440.44799804688,36.0345840454102,193.427536010742,77.6955108642578,7.30567789077759,1.86845982074738,0.545483827590942,-0.919689178466797,-0.676100730895996,-1.33870601654053,-0.301815181970596,0.220606029033661,0.753349483013153,0.482318311929703,1,0
0,55,0,301.008880615234,146.245758056641,175.105194091797,206.575424194336,19.859058380127,43.6418838500977,-0.163945361971855,-0.132725268602371,-0.491879880428314,0.0379261262714863,-0.186916530132294,0.776314377784729,NA,-1.1457496881485,0,0
0,55,0,1298.76037597656,102.894950866699,137.222366333008,181.782455444336,23.3450698852539,31.1285400390625,-0.753076553344727,-0.901925444602966,-0.904832601547241,0.402383953332901,0.328644692897797,-0.517430901527405,0.619390845298767,NA,0,0
1,46,1,1641.43383789062,282.640747070312,234.676635742188,114.474060058594,8.77375411987305,1.6335676908493,2.46359944343567,-1.93151378631592,-0.0838975235819817,-1.33118498325348,-1.17565846443176,-0.840149104595184,0.762186110019684,-0.391627669334412,0,0
1,46,1,947.345397949219,1958.47448730469,242.684341430664,178.064224243164,2.70125913619995,1.90049052238464,1.44176089763641,-0.526403069496155,-0.911306023597717,1.06540548801422,-0.58879142999649,-0.684143483638763,0.549602210521698,2.13712477684021,0,1
0,55,0,697.880249023438,217.871276855469,167.696166992188,256.9990234375,9.27556896209717,26.4253597259521,1.39097547531128,-1.82450425624847,-0.714036643505096,-0.932016372680664,NA,-0.0533570684492588,NA,-1.08874881267548,0,0
1,46,1,703.901184082031,6.08584070205688,50.6352615356445,23.4766273498535,1.49476790428162,1.22784495353699,-0.0543754287064075,-1.96276390552521,0.314984351396561,0.419779747724533,0.313105136156082,0.307179540395737,1.43779051303864,1.08298635482788,0,1
1,55,1,366.061950683594,161.274780273438,72.6643981933594,110.269638061523,40.6043014526367,2.26884412765503,0.298325210809708,-1.20532155036926,-0.548880994319916,0.187036126852036,0.81460964679718,-1.07998108863831,0.839954078197479,-1.70774388313293,0,1
1,46,0,1140.22302246094,125.880836486816,313.443664550781,297.220489501953,505.631927490234,86.5150299072266,1.26566350460052,-0.628837943077087,-0.698535263538361,0.383797734975815,0.82873660326004,-0.899933040142059,-0.631235063076019,-0.965933680534363,0,0
0,46,0,89.6860733032227,64.9887237548828,121.491828918457,91.2022018432617,0.960922181606293,0,1.17521500587463,-0.368072658777237,0.340543299913406,-1.39321970939636,NA,-1.66493713855743,NA,0.0820370391011238,0,0
0,139,0,1059.05200195312,579.666076660156,114.265846252441,279.958190917969,7.13751649856567,28.8330059051514,1.35755252838135,-0.93013322353363,0.0871479734778404,-2.01131081581116,-0.0462407730519772,0.337597250938416,0.188106521964073,-0.272207200527191,0,0
1,55,1,487.466217041016,176.969833374023,271.595855712891,198.220321655273,19.6188278198242,5.27172565460205,-0.530780792236328,-0.477737188339233,0.199755102396011,1.25688743591309,0.513236105442047,0.498460203409195,0.962117850780487,-2.16882920265198,0,1
1,46,0,286.521789550781,113.936676025391,58.0152931213379,45.6378936767578,20.7719345092773,1.96722137928009,-0.335619211196899,-0.823055505752563,0.567016959190369,1.76015675067902,-1.6740550994873,NA,0.963995635509491,0.852330088615417,0,0
1,46,0,463.270416259766,379.353454589844,158.514038085938,159.953506469727,34.7907218933105,240.262573242188,-0.0110705960541964,0.37179234623909,0.760916650295258,-2.69742774963379,-1.73790860176086,-0.444311380386353,1.78310024738312,0.619915306568146,0,1
0,55,0,248.289489746094,75.6516571044922,214.464492797852,129.665390014648,16.4824848175049,3.87038111686707,-0.078679695725441,-0.0409900397062302,-0.0274483915418386,2.15663623809814,0.579538226127625,-0.109706103801727,0.576257765293121,-0.4366614818573,0,0
0,46,0,1000.98156738281,476.640869140625,69.8403549194336,57.7964210510254,2.66922831535339,4.83130359649658,0.803618967533112,-0.371525853872299,1.57124495506287,-2.03679704666138,NA,0.191358223557472,1.56766378879547,NA,0,0
0,73,0,572.402954101562,433.045379638672,104.002662658691,63.7907524108887,19.552095413208,7.07345533370972,0.357586205005646,-0.826473534107208,0.589484572410583,-0.254707753658295,-0.504586160182953,-0.0629096105694771,1.95825564861298,0.0885414034128189,0,0
1,73,1,227.661697387695,99.295295715332,58.4961357116699,112.443153381348,22.9553642272949,58.8564834594727,0.666931807994843,-1.14122366905212,0.691191732883453,-1.20159804821014,-0.215170308947563,-0.546678721904755,-0.247994929552078,1.82223188877106,0,1
1,61,1,733.430297851562,97.6937561035156,77.9262161254883,107.388778686523,2.13538265228271,2.1887674331665,-0.738970935344696,-1.09617137908936,0.495841681957245,2.15663623809814,0.193026602268219,0.264477729797363,-0.068802036345005,-0.289078503847122,0,0
0,73,0,2099.20556640625,830.0390625,213.700332641602,139.499481201172,103.811630249023,43.987548828125,0.895987629890442,-1.10457360744476,0.102392949163914,0.527838051319122,0.423765778541565,NA,NA,-0.15693299472332,0,0
0,73,0,1835.11181640625,249.1064453125,192.336959838867,112.929992675781,61.6324844360352,5.8042368888855,1.35849261283875,-0.50796502828598,0.212395876646042,-1.01465666294098,0.599880993366241,-0.092157393693924,0.677249312400818,0.528531491756439,0,0
0,46,0,867.209899902344,187.676040649414,97.6537170410156,103.382263183594,146.807556152344,0,1.06810283660889,-1.00235557556152,-0.447061836719513,-1.3505665063858,NA,NA,1.03252363204956,-2.0941150188446,0,0
0,76,0,199.783950805664,256.537017822266,301.082458496094,249.423751831055,134.918807983398,87.6040725708008,1.46715724468231,-0.226415142416954,0.767167031764984,0.0668903514742851,0.49251663684845,1.50471937656403,0.606124341487885,0.523619413375854,0,0
0,74,0,1032.5205078125,371.41748046875,105.114204406738,118.070457458496,74.2365798950195,9.46775341033936,0.158963173627853,1.2177757024765,0.0517821498215199,0.387641966342926,-0.659425914287567,-0.423837929964066,0.210010468959808,0.447914600372314,0,0
0,15,0,204.388153076172,120.916046142578,218.012649536133,171.970764160156,2.46903610229492,0,1.86327934265137,-0.814627170562744,0.448544085025787,-0.354863733053207,1.60571527481079,0.349296361207962,2.173823595047,-0.211203172802925,0,0
1,74,0,1413.65161132812,524.0126953125,219.777008056641,234.319381713867,67.269889831543,25.3256397247314,0.507924437522888,-1.26421129703522,-0.281344711780548,0.412336766719818,0.66230970621109,0.659323155879974,0.376107901334763,-0.573905527591705,0,0
1,74,1,2235.76708984375,642.668762207031,337.895721435547,78.8218383789062,38.0685348510742,15.9873428344727,0.962112903594971,-0.859724938869476,0.0568189136683941,-1.74874925613403,1.88825309276581,0.191358223557472,0.0677034854888916,-0.950944542884827,0,0
0,61,0,383.277069091797,465.022796630859,49.0089416503906,234.530807495117,67.6142272949219,443.692474365234,-0.560846030712128,0.69782030582428,-1.87179136276245,-0.756150126457214,0.871117234230042,0.230842784047127,1.20745754241943,1.30221962928772,0,0
0,73,0,882.555786132812,147.113891601562,101.577476501465,60.7869071960449,9.74268436431885,4.87668037414551,0.0741352289915085,-0.0657509118318558,1.0109920501709,0.43707737326622,0.266486436128616,0.284951210021973,1.18506646156311,-0.46600204706192,0,0
1,71,1,951.594848632812,451.918090820312,210.391632080078,191.015716552734,16.5759086608887,0.0320307388901711,0.214134112000465,-0.590889513492584,0.120805248618126,-0.0472496338188648,0.283438682556152,-0.29579171538353,1.99239099025726,-0.463736325502396,1,0
0,15,0,253.103698730469,104.260055541992,60.2364730834961,157.703369140625,7.10014772415161,67.1791381835938,0.545483827590942,-1.48786067962646,-0.207358658313751,0.960544288158417,-0.602918267250061,-0.6241854429245,-0.146168082952499,-0.886422216892242,0,0
0,73,0,118.574592590332,99.8348693847656,144.634048461914,120.606414794922,11.2427892684937,10.975866317749,-0.717621922492981,-2.60031867027283,0.912099063396454,0.448927968740463,-0.393169075250626,-0.368911266326904,2.16943120956421,1.58634495735168,0,0
1,74,1,1062.65759277344,160.136032104492,188.841796875,117.359107971191,29.5270042419434,19.752290725708,0.812347769737244,0.0692734867334366,-0.611953496932983,1.02603793144226,-0.481427073478699,0.51308411359787,NA,-0.644955039024353,1,0
0,55,0,255.557266235352,105.587699890137,196.296752929688,120.005836486816,22.7765274047852,1.6335676908493,0.779686987400055,0.69782030582428,-1.19722199440002,0.0503143481910229,-0.196334451436996,-0.222672209143639,1.17330312728882,0.506900906562805,0,0
1,73,1,225.298965454102,146.734512329102,163.203475952148,70.5648651123047,9.77738380432129,0.0320307388901711,-0.00313564040698111,-0.482501238584518,-0.687593400478363,-0.244830414652824,NA,NA,-0.130457639694214,-1.05823981761932,1,0
0,46,0,942.056091308594,364.661712646484,91.5705490112305,54.3465347290039,38.2553825378418,56.2393035888672,-0.14497834444046,-0.198398560285568,0.0612358450889587,-0.580921769142151,-0.69869863986969,-0.528398871421814,-0.050553236156702,-0.54474663734436,0,0
1,139,1,876.874389648438,347.174438476562,298.486450195312,180.150039672852,24.5729141235352,40.0117340087891,0.713158786296844,0.494649559259415,-0.130679801106453,0.750822961330414,2.12487864494324,0.922553420066833,1.26696979999542,-0.285296678543091,1,0
1,61,1,152.20686340332,77.5061340332031,56.7748680114746,51.8817901611328,10.810375213623,7.94095373153687,-0.484444051980972,-0.0568364597856998,-2.31155729293823,-0.843932151794434,NA,0.191358223557472,-0.890708208084106,1.19346559047699,0,0
1,61,0,229.621963500977,192.201644897461,72.2472457885742,61.7287635803223,4.48430347442627,4.70318078994751,0.664237439632416,0.491569101810455,2.52292561531067,-1.3505665063858,NA,NA,NA,NA,0,1
0,46,0,53.7732086181641,70.5184783935547,45.8289337158203,63.8016128540039,13.9066791534424,16.1755237579346,0.725809752941132,1.72725534439087,-1.54346752166748,-0.721240639686584,0.568801820278168,0.205689653754234,-0.570256531238556,-1.84858918190002,0,0
1,61,1,1106.66259765625,705.016235351562,276.562561035156,119.751113891602,91.4797897338867,44.335880279541,0.30726033449173,0.47896546125412,-0.0374777317047119,0.182858392596245,0.532071888446808,1.44445276260376,-1.48769271373749,0.613064169883728,0,1
0,46,0,344.215606689453,162.514068603516,176.146194458008,14.873797416687,51.4493751525879,20.9601154327393,0.396810621023178,0.47896546125412,-0.101221069693565,0.13238899409771,NA,NA,0.292387217283249,NA,0,0
0,55,0,792.145874023438,48.3327369689941,115.916954040527,15.6149854660034,5.81891775131226,0.560537934303284,-0.854105472564697,-1.64203453063965,0.290801048278809,-0.0650003403425217,NA,-1.66493713855743,NA,NA,0,0
0,139,0,149.732727050781,641.668640136719,33.9659309387207,252.528442382812,3.10164332389832,75.8674774169922,1.01644492149353,0.962045013904572,-1.41904377937317,0.342382460832596,-0.287688314914703,-0.593475222587585,1.27447736263275,2.27789735794067,0,0
0,139,0,28.8276653289795,41.6399612426758,76.1511764526367,93.875617980957,12.2517576217651,5.4719181060791,-0.0989411622285843,-1.35805058479309,0.760493695735931,-0.80264139175415,0.447310626506805,NA,NA,NA,0,0
0,46,0,257.472015380859,200.939895629883,125.922752380371,84.0715408325195,103.197700500488,151.072982788086,0.706141412258148,1.17223942279816,-0.011885036714375,-0.639992535114288,-0.730060338973999,-1.66493713855743,1.12797737121582,1.06012880802155,0,0
0,139,0,78.5970306396484,402.491668701172,49.8707237243652,370.683380126953,8.30130100250244,114.008079528809,-1.39005506038666,-0.1672652810812,1.02939915657043,-0.489552199840546,-1.51752912998199,0.191358223557472,0.737840712070465,0.126284390687943,0,0
0,55,0,208.968551635742,93.9284973144531,115.985595703125,106.798881530762,9.34229850769043,13.0124883651733,-0.110966093838215,0.0569117367267609,0.617024421691895,-0.391150206327438,-0.772440969944,-1.66493713855743,-1.54719638824463,-0.20689545571804,0,0
1,46,1,816.941040039062,427.347198486328,368.807250976562,98.2866973876953,52.154052734375,12.8363189697266,1.15172576904297,-0.558546841144562,-0.283377945423126,-1.3542412519455,0.416637182235718,0.288850903511047,0.574615716934204,-1.96684968471527,1,0
1,46,0,1126.95764160156,104.125335693359,99.1732635498047,92.7514877319336,3.30984330177307,2.13538265228271,0.764876961708069,-1.8910608291626,-1.90136861801147,-0.80264139175415,NA,NA,NA,NA,0,0
1,76,1,721.980163574219,259.689300537109,156.760726928711,129.459671020508,121.076194763184,58.6856536865234,1.17806923389435,-0.761580944061279,0.468270629644394,-0.280561596155167,0.701594591140747,-0.692917764186859,1.15529096126556,0.283280700445175,1,0
0,74,0,287.063110351562,546.202209472656,114.593788146973,478.270080566406,29.5376796722412,196.193618774414,0.408810913562775,-1.13876509666443,-1.00367176532745,-0.556896269321442,0.291914790868759,0.263015359640121,0.202645480632782,0.499368906021118,0,0
1,55,1,1180.28564453125,269.538055419922,71.5906143188477,45.6314125061035,24.1031322479248,4.34283494949341,-1.16545081138611,-1.82161545753479,2.52292561531067,-1.57212269306183,NA,NA,-0.061363909393549,0.522967100143433,0,0
1,73,1,929.557739257812,192.142501831055,271.161163330078,107.160751342773,12.5987577438354,0.160153701901436,-0.328176379203796,1.02819037437439,0.396603733301163,-0.475871533155441,NA,NA,-1.21932446956635,0.628451704978943,0,1
0,73,0,280.390686035156,51.2491836547852,79.677604675293,69.0411148071289,8.00368118286133,1.06769132614136,0.380758553743362,-2.08575129508972,-1.60662436485291,-1.52226400375366,NA,0.191358223557472,-1.97159695625305,-1.96957147121429,0,0
1,74,1,442.813995361328,333.308410644531,153.425338745117,162.13427734375,62.9991302490234,3.23510479927063,0.256485491991043,-0.4476058781147,-0.657727181911469,-0.869219839572906,-1.17888963222504,-0.160276904702187,-0.547830283641815,-0.662980556488037,0,0
1,73,1,792.786437988281,144.677947998047,101.440208435059,96.4148178100586,4.40422677993774,2.33824396133423,-0.900426208972931,-0.158851251006126,1.67460119724274,-0.598336219787598,-0.744187235832214,0.48383629322052,1.29919052124023,1.7002956867218,0,0
0,74,0,1084.99475097656,840.749145507812,164.130844116211,764.751525878906,157.249588012695,282.238861083984,0.389961391687393,0.370568752288818,-0.576282143592834,-1.12715375423431,1.84728503227234,3.08689141273499,-0.0180807914584875,0.267879903316498,0,0
1,76,0,463.972076416016,361.841949462891,405.882476806641,414.740875244141,164.23762512207,6.43817853927612,1.60075235366821,1.59226405620575,0.242678731679916,-0.766738772392273,-0.051969725638628,0.981049060821533,0.463121056556702,1.27408945560455,0,0
1,139,1,885.521240234375,44.0422668457031,178.691482543945,100.075477600098,17.352653503418,1.89515221118927,1.1149560213089,-1.15378260612488,0.502757728099823,-1.41960275173187,-0.221762835979462,-0.243467807769775,2.29138398170471,-0.4344801902771,1,0
1,74,1,1230.98913574219,193.356414794922,96.098518371582,126.253547668457,114.595314025879,7.90625476837158,-0.0924144610762596,0.280886113643646,-0.428554862737656,-0.342586845159531,0.500286400318146,-1.66493713855743,NA,0.123661898076534,1,0
1,139,1,394.525817871094,394.189117431641,286.757476806641,207.252243041992,41.7413902282715,11.344220161438,1.41789054870605,-0.161748483777046,0.341018497943878,-0.214179694652557,0.0441713035106659,-0.170348286628723,1.45450663566589,1.82145988941193,0,0
0,74,0,746.999755859375,97.5253448486328,233.394653320312,168.174545288086,25.7126770019531,41.6906776428223,-0.450151681900024,-0.450064450502396,0.444628924131393,-0.228113263845444,-0.262259900569916,-0.0909874886274338,-0.341812998056412,0.0536910258233547,0,0
0,46,0,126.040962219238,81.4508743286133,90.3514785766602,279.538787841797,4.91138029098511,90.7404174804688,0.687264740467072,-1.2904509305954,-1.85731768608093,1.23140156269073,0.322993963956833,0.668097496032715,-1.39062631130219,-0.167184829711914,0,0
0,46,0,190.014572143555,51.7131385803223,140.21647644043,86.7499160766602,39.8569183349609,89.1522216796875,1.80461263656616,1.07366299629211,-1.22689938545227,0.889985740184784,0.383739560842514,0.310543030500412,-0.396050572395325,0.785456776618958,0,0
1,46,1,163.417633056641,119.314506530762,165.114654541016,170.522979736328,169.474639892578,36.5217170715332,0.733301877975464,0.946198642253876,-0.237523525953293,0.402383953332901,1.41735696792603,0.874782025814056,-0.795092225074768,0.399626106023788,0,0
0,46,0,437.219604492188,860.785339355469,51.5599594116211,379.593444824219,7.76745462417603,75.1040802001953,-0.762462317943573,1.0996390581131,0.963318824768066,0.224863216280937,NA,-1.66493713855743,0.912381172180176,1.46213328838348,0,0
